chr	coord	gene_name	refseqID	rel_location	utr5_st	utr5_end	cds_st	cds_end	utr3_st	utr3_end	utr5_size	cds_size	utr3_size
chr17	40344533	GHDC	ENST00000428494.2	1.33739837398374	981	498	497	-978	-979	-1591	483	1475	612
chr17	40344533	GHDC	ENST00000587427.1	1.38606403013183	803	615	614	-978	-979	-1592	188	1592	613
chr17	40344533	GHDC	ENST00000593209.1	1.42708333333333	778	615	614	-825	-826	-1048	163	1439	222
chr17	40718127	COASY	ENST00000393818.2	2.45928338762215	2291	1836	1835	141	140	-166	455	1694	306
chr17	40718127	COASY	ENST00000420359.1	2.45631067961165	2248	1836	1835	141	140	-168	412	1694	308
chr17	40718127	COASY	ENST00000421097.2	2.48287671232877	1919	1836	1835	141	140	-151	83	1694	291
chr17	40718127	COASY	ENST00000449624.1	2.45631067961165	1671	951	950	141	140	-168	720	809	308
chr17	40723707	MLX	ENST00000246912.4	2.05256723716381	1035	983	982	86	85	-1550	52	896	1635
chr17	40723707	MLX	ENST00000346833.4	2.05256723716381	783	731	730	86	85	-1550	52	644	1635
chr17	40723707	MLX	ENST00000435881.2	2.05256723716381	877	821	820	86	85	-1550	56	734	1635
chr17	40724512	MLX	ENST00000246912.4	2.54462102689487	1840	1788	1787	891	890	-745	52	896	1635
chr17	40724512	MLX	ENST00000346833.4	2.54462102689487	1588	1536	1535	891	890	-745	52	644	1635
chr17	40724512	MLX	ENST00000435881.2	2.54462102689487	1682	1626	1625	891	890	-745	56	734	1635
chr17	40766968	TUBG1	ENST00000251413.3	1.93289085545723	1326	1265	1264	-91	-92	-284	61	1355	192
chr17	40767176	TUBG1	ENST00000251413.3	2.60621761658031	1534	1473	1472	117	116	-76	61	1355	192
chr17	40931035	VPS25	ENST00000253794.2	1.90207156308851	518	479	478	-52	-53	-582	39	530	529
chr17	40931168	VPS25	ENST00000253794.2	2.15283018867925	651	612	611	81	80	-449	39	530	529
chr17	40949902	COA3	ENST00000328434.7	2.41451990632318	520	498	497	177	176	-250	22	320	426
chr17	40949957	COA3	ENST00000328434.7	2.28571428571429	465	443	442	122	121	-305	22	320	426
chr17	40962855	BECN1	ENST00000361523.4	1.94308943089431	1408	1276	1275	-77	-78	-703	132	1352	625
chr17	40962855	BECN1	ENST00000438274.3	2.10942760942761	1039	905	904	65	64	-529	134	839	593
chr17	40962855	BECN1	ENST00000590099.1	1.94308943089431	1386	1276	1275	-77	-78	-700	110	1352	622
chr17	40970613	BECN1	ENST00000361523.4	1.3229859571323	569	437	436	-916	-917	-1542	132	1352	625
chr17	40970613	BECN1	ENST00000590099.1	1.3229859571323	547	437	436	-916	-917	-1539	110	1352	622
chr17	40994305	PSME3	ENST00000293362.3	2.32583754015603	1674	1514	1513	710	709	-1469	160	803	2178
chr17	40994305	PSME3	ENST00000441946.2	2.43345543345543	2015	1508	1507	710	709	-928	507	797	1637
chr17	40994305	PSME3	ENST00000541124.1	2.65521105715353	2017	1802	1801	1754	1753	-923	215	47	2676
chr17	40994305	PSME3	ENST00000545225.1	2.42745334136063	2130	1292	1291	710	709	-951	838	581	1660
chr17	41150815	RPL27	ENST00000253788.5	1.11678832116788	87	48	47	-363	-364	-402	39	410	38
chr17	41150815	RPL27	ENST00000589037.1	1.11678832116788	192	48	47	-363	-364	-392	144	410	28
chr17	41150815	RPL27	ENST00000589913.1	1.11678832116788	321	48	47	-363	-364	-375	273	410	11
chr17	41154718	RPL27	ENST00000253788.5	1.68126520681265	319	280	279	-131	-132	-170	39	410	38
chr17	41154718	RPL27	ENST00000589037.1	1.68126520681265	424	280	279	-131	-132	-160	144	410	28
chr17	41154718	RPL27	ENST00000589913.1	1.68126520681265	553	280	279	-131	-132	-143	273	410	11
chr17	41154718	RPL27	ENST00000590864.1	1.46090534979424	409	112	111	-131	-132	-159	297	242	27
chr17	41154906	RPL27	ENST00000253788.5	1.92457420924574	419	380	379	-31	-32	-70	39	410	38
chr17	41154906	RPL27	ENST00000589037.1	1.92457420924574	524	380	379	-31	-32	-60	144	410	28
chr17	41154906	RPL27	ENST00000589913.1	1.92457420924574	653	380	379	-31	-32	-43	273	410	11
chr17	41154906	RPL27	ENST00000590864.1	1.87242798353909	509	212	211	-31	-32	-59	297	242	27
chr17	41154925	RPL27	ENST00000253788.5	1.97080291970803	438	399	398	-12	-13	-51	39	410	38
chr17	41154925	RPL27	ENST00000589037.1	1.97080291970803	543	399	398	-12	-13	-41	144	410	28
chr17	41154925	RPL27	ENST00000589913.1	1.97080291970803	672	399	398	-12	-13	-24	273	410	11
chr17	41154925	RPL27	ENST00000590864.1	1.95061728395062	528	231	230	-12	-13	-40	297	242	27
chr17	41196714	BRCA1	ENST00000309486.4	2.70984081041968	6712	5685	5684	981	980	-401	1027	4703	1381
chr17	41196714	BRCA1	ENST00000346315.3	2.70984081041968	6049	5856	5855	981	980	-401	193	4874	1381
chr17	41196714	BRCA1	ENST00000351666.3	2.70984081041968	3042	3024	3023	981	980	-401	18	2042	1381
chr17	41196714	BRCA1	ENST00000352993.3	2.70984081041968	3378	3147	3146	981	980	-401	231	2165	1381
chr17	41196714	BRCA1	ENST00000354071.3	2.70984081041968	6009	5778	5777	981	980	-401	231	4796	1381
chr17	41196714	BRCA1	ENST00000357654.3	2.70932754880694	6691	6573	6572	981	980	-402	118	5591	1382
chr17	41197173	BRCA1	ENST00000309486.4	2.37771345875543	6253	5226	5225	522	521	-860	1027	4703	1381
chr17	41197173	BRCA1	ENST00000346315.3	2.37771345875543	5590	5397	5396	522	521	-860	193	4874	1381
chr17	41197173	BRCA1	ENST00000351666.3	2.37771345875543	2583	2565	2564	522	521	-860	18	2042	1381
chr17	41197173	BRCA1	ENST00000352993.3	2.37771345875543	2919	2688	2687	522	521	-860	231	2165	1381
chr17	41197173	BRCA1	ENST00000354071.3	2.37771345875543	5550	5319	5318	522	521	-860	231	4796	1381
chr17	41197173	BRCA1	ENST00000357654.3	2.37744034707158	6232	6114	6113	522	521	-861	118	5591	1382
chr17	41197173	BRCA1	ENST00000468300.1	2.6414708886619	2921	2728	2727	628	627	-351	193	2099	978
chr17	41197549	BRCA1	ENST00000309486.4	2.10564399421129	5877	4850	4849	146	145	-1236	1027	4703	1381
chr17	41197549	BRCA1	ENST00000346315.3	2.10564399421129	5214	5021	5020	146	145	-1236	193	4874	1381
chr17	41197549	BRCA1	ENST00000351666.3	2.10564399421129	2207	2189	2188	146	145	-1236	18	2042	1381
chr17	41197549	BRCA1	ENST00000352993.3	2.10564399421129	2543	2312	2311	146	145	-1236	231	2165	1381
chr17	41197549	BRCA1	ENST00000354071.3	2.10564399421129	5174	4943	4942	146	145	-1236	231	4796	1381
chr17	41197549	BRCA1	ENST00000357654.3	2.10556760665221	5856	5738	5737	146	145	-1237	118	5591	1382
chr17	41197549	BRCA1	ENST00000468300.1	2.25740551583248	2545	2352	2351	252	251	-727	193	2099	978
chr17	41197768	BRCA1	ENST00000309486.4	1.98448129251701	5658	4631	4630	-73	-74	-1455	1027	4703	1381
chr17	41197768	BRCA1	ENST00000346315.3	1.98502564102564	4995	4802	4801	-73	-74	-1455	193	4874	1381
chr17	41197768	BRCA1	ENST00000351666.3	1.9642682329907	1988	1970	1969	-73	-74	-1455	18	2042	1381
chr17	41197768	BRCA1	ENST00000352993.3	1.966297322253	2324	2093	2092	-73	-74	-1455	231	2165	1381
chr17	41197768	BRCA1	ENST00000354071.3	1.98478215551386	4955	4724	4723	-73	-74	-1455	231	4796	1381
chr17	41197768	BRCA1	ENST00000357654.3	1.98694563662375	5637	5519	5518	-73	-74	-1456	118	5591	1382
chr17	41197768	BRCA1	ENST00000468300.1	2.03370786516854	2326	2133	2132	33	32	-946	193	2099	978
chr17	41197768	BRCA1	ENST00000471181.2	1.98709106984969	5813	5582	5581	-73	-74	-122	231	5654	48
chr17	41197768	BRCA1	ENST00000493795.1	1.98660796184186	5609	5378	5377	-73	-74	-122	231	5450	48
chr17	41197768	BRCA1	ENST00000586385.1	1.86015325670498	592	449	448	-73	-74	-188	143	521	114
chr17	41197768	BRCA1	ENST00000591534.1	1.93145539906103	1093	992	991	-73	-74	-188	101	1064	114
chr17	41197768	BRCA1	ENST00000591849.1	1.74914089347079	374	218	217	-73	-74	-188	156	290	114
chr17	41246551	BRCA1	ENST00000309486.4	1.02317176870748	1136	109	108	-4595	-4596	-5977	1027	4703	1381
chr17	41246551	BRCA1	ENST00000346315.3	1.20451282051282	1190	997	996	-3878	-3879	-5260	193	4874	1381
chr17	41246551	BRCA1	ENST00000354071.3	1.20783823222848	1228	997	996	-3800	-3801	-5182	231	4796	1381
chr17	41246551	BRCA1	ENST00000357654.3	1.1782904148784	1115	997	996	-4595	-4596	-5978	118	5591	1382
chr17	41246551	BRCA1	ENST00000471181.2	1.1763041556145	1228	997	996	-4658	-4659	-4707	231	5654	48
chr17	41246551	BRCA1	ENST00000493795.1	1.15703540634746	1087	856	855	-4595	-4596	-4644	231	5450	48
chr17	41477131	ARL4D	ENST00000320033.4	1.05115511551155	237	31	30	-575	-576	-1374	206	605	798
chr17	41598864	DHX8	ENST00000262415.3	1.87196287196287	3265	3194	3193	-469	-470	-2292	71	3662	1822
chr17	41598864	DHX8	ENST00000540306.1	1.90073322053017	3268	3194	3193	-352	-353	-540	74	3545	187
chr17	41601265	DHX8	ENST00000262415.3	2.02742731760834	3784	3713	3712	50	49	-1773	71	3662	1822
chr17	41601313	DHX8	ENST00000262415.3	2.05375754251234	3832	3761	3760	98	97	-1725	71	3662	1822
chr17	41603945	DHX8	ENST00000540306.1	1.99407783417936	3599	3525	3524	-21	-22	-209	74	3545	187
chr17	41843803	DUSP3	ENST00000226004.3	2.90997706422018	3795	3732	3731	3174	3173	-314	63	557	3487
chr17	41843861	DUSP3	ENST00000226004.3	2.89334862385321	3737	3674	3673	3116	3115	-372	63	557	3487
chr17	41846579	DUSP3	ENST00000226004.3	2.11410550458716	1019	956	955	398	397	-3090	63	557	3487
chr17	41846579	DUSP3	ENST00000397937.2	2.32703368940016	1253	833	832	398	397	-819	420	434	1216
chr17	42270178	ATXN7L3	ENST00000389384.4	2.59113100081367	2805	2497	2496	1453	1452	-1005	308	1043	2457
chr17	42284304	UBTF	ENST00000302904.4	2.13852421910367	3093	2601	2600	306	305	-1903	492	2294	2208
chr17	42284304	UBTF	ENST00000343638.5	2.13852421910367	2780	2490	2489	306	305	-1903	290	2183	2208
chr17	42284304	UBTF	ENST00000436088.1	2.95031055900621	2721	2601	2600	306	305	-16	120	2294	321
chr17	42284304	UBTF	ENST00000527034.1	2.42033898305085	2667	2486	2485	248	247	-342	181	2237	589
chr17	42284304	UBTF	ENST00000533177.1	2.47295208655332	2669	2490	2489	306	305	-341	179	2183	646
chr17	42399096	SLC25A39	ENST00000225308.8	1.3219696969697	514	340	339	-716	-717	-1092	174	1055	375
chr17	42399096	SLC25A39	ENST00000377095.5	1.33703703703704	483	364	363	-716	-717	-1081	119	1079	364
chr17	42399096	SLC25A39	ENST00000537904.2	1.2917903066271	426	295	294	-716	-717	-847	131	1010	130
chr17	42399096	SLC25A39	ENST00000586016.1	0.777777777777778	111	-32	-33	-716	-717	-1044	143	683	327
chr17	42399096	SLC25A39	ENST00000590194.1	1.3219696969697	466	340	339	-716	-717	-1075	126	1055	358
chr17	42431522	FAM171A2	ENST00000293443.7	1.83031035872632	2220	2060	2059	-421	-422	-939	160	2480	517
chr17	42432362	FAM171A2	ENST00000293443.7	1.49173720274083	1380	1220	1219	-1261	-1262	-1779	160	2480	517
chr17	42476172	GPATCH8	ENST00000434000.1	1.71087719298246	3321	3039	3038	-1236	-1237	-1388	282	4274	151
chr17	42476172	GPATCH8	ENST00000591680.1	1.72588157019295	3303	3273	3272	-1236	-1237	-1388	30	4508	151
chr17	42478568	GPATCH8	ENST00000434000.1	1.15040935672515	925	643	642	-3632	-3633	-3784	282	4274	151
chr17	42478568	GPATCH8	ENST00000591680.1	1.19449988911067	907	877	876	-3632	-3633	-3784	30	4508	151
chr17	42478632	GPATCH8	ENST00000434000.1	1.13543859649123	861	579	578	-3696	-3697	-3848	282	4274	151
chr17	42478632	GPATCH8	ENST00000591680.1	1.18030605455755	843	813	812	-3696	-3697	-3848	30	4508	151
chr17	42636816	FZD2	ENST00000315323.3	2.40522875816993	1891	1760	1759	62	61	-91	131	1697	152
chr17	42882914	GJC1	ENST00000330514.4	1.22837951301427	782	272	271	-919	-920	-2512	510	1190	1592
chr17	42882914	GJC1	ENST00000426548.1	1.22837951301427	541	272	271	-919	-920	-7098	269	1190	6178
chr17	42882914	GJC1	ENST00000590758.1	1.22837951301427	467	272	271	-919	-920	-1329	195	1190	409
chr17	42882914	GJC1	ENST00000592524.1	1.22837951301427	537	272	271	-919	-920	-1299	265	1190	379
chr17	42928510	EFTUD2	ENST00000402521.3	2.85714285714286	3022	2946	2945	132	131	-22	76	2813	153
chr17	42928510	EFTUD2	ENST00000426333.2	2.09917355371901	3348	3051	3050	132	131	-1199	297	2918	1330
chr17	42928510	EFTUD2	ENST00000591382.1	2.36871508379888	3448	3051	3050	132	131	-226	397	2918	357
chr17	42928510	EFTUD2	ENST00000592576.1	2.32352941176471	3087	3021	3020	132	131	-276	66	2888	407
chr17	42928513	EFTUD2	ENST00000402521.3	2.83766233766234	3019	2943	2942	129	128	-25	76	2813	153
chr17	42928513	EFTUD2	ENST00000426333.2	2.0969196093163	3345	3048	3047	129	128	-1202	297	2918	1330
chr17	42928513	EFTUD2	ENST00000591382.1	2.36033519553073	3445	3048	3047	129	128	-229	397	2918	357
chr17	42928513	EFTUD2	ENST00000592576.1	2.31617647058824	3084	3018	3017	129	128	-279	66	2888	407
chr17	42928633	EFTUD2	ENST00000402521.3	2.05844155844156	2899	2823	2822	9	8	-145	76	2813	153
chr17	42928633	EFTUD2	ENST00000426333.2	2.00676183320811	3225	2928	2927	9	8	-1322	297	2918	1330
chr17	42928633	EFTUD2	ENST00000591382.1	2.02513966480447	3325	2928	2927	9	8	-349	397	2918	357
chr17	42928633	EFTUD2	ENST00000592576.1	2.02205882352941	2964	2898	2897	9	8	-399	66	2888	407
chr17	43003470	KIF18B	ENST00000438933.2	2.73039215686275	2815	2800	2799	298	297	-110	15	2501	407
chr17	43003470	KIF18B	ENST00000587309.1	2.17622708456535	2823	2800	2799	298	297	-1393	23	2501	1690
chr17	43003470	KIF18B	ENST00000593135.1	1.99140289175459	2634	2537	2536	-22	-23	-110	97	2558	87
chr17	43182250	NMT1	ENST00000258960.2	1.90945674044266	1373	1356	1355	-135	-136	-3505	17	1490	3369
chr17	43182250	NMT1	ENST00000592782.1	1.90945674044266	1486	1356	1355	-135	-136	-3512	130	1490	3376
chr17	43183153	NMT1	ENST00000258960.2	2.0433234421365	1654	1637	1636	146	145	-3224	17	1490	3369
chr17	43183153	NMT1	ENST00000592782.1	2.04323363932484	1767	1637	1636	146	145	-3231	130	1490	3376
chr17	43185826	NMT1	ENST00000258960.2	2.83649851632048	4327	4310	4309	2819	2818	-551	17	1490	3369
chr17	43185826	NMT1	ENST00000592782.1	2.83476458395025	4440	4310	4309	2819	2818	-558	130	1490	3376
chr17	43186201	NMT1	ENST00000258960.2	2.94777448071217	4702	4685	4684	3194	3193	-176	17	1490	3369
chr17	43186201	NMT1	ENST00000592782.1	2.9458098904353	4815	4685	4684	3194	3193	-183	130	1490	3376
chr17	43226206	HEXIM1	ENST00000332499.2	0.812700106723586	1522	-351	-352	-1431	-1432	-3262	1873	1079	1830
chr17	43226448	HEXIM1	ENST00000332499.2	0.941835645677695	1764	-109	-110	-1189	-1190	-3020	1873	1079	1830
chr17	43226546	HEXIM1	ENST00000332499.2	0.994130202774813	1862	-11	-12	-1091	-1092	-2922	1873	1079	1830
chr17	43226928	HEXIM1	ENST00000332499.2	1.34351851851852	2244	371	370	-709	-710	-2540	1873	1079	1830
chr17	43227354	HEXIM1	ENST00000332499.2	1.73796296296296	2670	797	796	-283	-284	-2114	1873	1079	1830
chr17	43227546	HEXIM1	ENST00000332499.2	1.91574074074074	2862	989	988	-91	-92	-1922	1873	1079	1830
chr17	43227633	HEXIM1	ENST00000332499.2	1.9962962962963	2949	1076	1075	-4	-5	-1835	1873	1079	1830
chr17	43227638	HEXIM1	ENST00000332499.2	2.000546149645	2954	1081	1080	1	0	-1830	1873	1079	1830
chr17	43246890	HEXIM2	ENST00000307275.3	1.6678281068525	1010	575	574	-286	-287	-517	435	860	230
chr17	43246890	HEXIM2	ENST00000591576.1	1.6678281068525	663	575	574	-286	-287	-512	88	860	225
chr17	43246890	HEXIM2	ENST00000592695.1	1.6678281068525	733	575	574	-286	-287	-512	158	860	225
chr17	44834390	NSF	ENST00000398238.4	2.73187081048141	3542	3436	3435	1201	1200	-440	106	2234	1640
chr17	45198154	CDC27	ENST00000066544.3	2.04548267326733	2715	2622	2621	147	146	-3085	93	2474	3231
chr17	45198154	CDC27	ENST00000446365.2	2.89634146341463	2552	2439	2438	147	146	-17	113	2291	163
chr17	45198154	CDC27	ENST00000531206.1	2.21617647058824	2643	2640	2639	147	146	-533	3	2492	679
chr17	45700067	NPEPPS	ENST00000322157.4	2.5759587020649	3777	3541	3540	781	780	-575	236	2759	1355
chr17	45730156	KPNB1	ENST00000290158.4	1.07449638920563	602	196	195	-2435	-2436	-5536	406	2630	3100
chr17	45730156	KPNB1	ENST00000535458.2	0.676151761517615	498	-239	-240	-2435	-2436	-2664	737	2195	228
chr17	45730156	KPNB1	ENST00000540627.1	0.537717601547389	277	-239	-240	-2435	-2436	-2711	516	2195	275
chr17	45753799	KPNB1	ENST00000290158.4	1.73622196883314	2343	1937	1936	-694	-695	-3795	406	2630	3100
chr17	45753799	KPNB1	ENST00000535458.2	1.683970856102	2239	1502	1501	-694	-695	-923	737	2195	228
chr17	45753799	KPNB1	ENST00000537679.1	1.65002521432173	1376	1289	1288	-694	-695	-970	87	1982	275
chr17	45753799	KPNB1	ENST00000540627.1	1.683970856102	2018	1502	1501	-694	-695	-970	516	2195	275
chr17	45754417	KPNB1	ENST00000290158.4	1.77042949448879	2433	2027	2026	-604	-605	-3705	406	2630	3100
chr17	45754417	KPNB1	ENST00000535458.2	1.72495446265938	2329	1592	1591	-604	-605	-833	737	2195	228
chr17	45754417	KPNB1	ENST00000537679.1	1.69541099344428	1466	1379	1378	-604	-605	-880	87	1982	275
chr17	45754417	KPNB1	ENST00000540627.1	1.72495446265938	2108	1592	1591	-604	-605	-880	516	2195	275
chr17	45757402	KPNB1	ENST00000290158.4	1.90079817559863	2776	2370	2369	-261	-262	-3362	406	2630	3100
chr17	45757402	KPNB1	ENST00000535458.2	1.88114754098361	2672	1935	1934	-261	-262	-490	737	2195	228
chr17	45757402	KPNB1	ENST00000537679.1	1.86838124054463	1809	1722	1721	-261	-262	-537	87	1982	275
chr17	45757402	KPNB1	ENST00000540627.1	1.88114754098361	2451	1935	1934	-261	-262	-537	516	2195	275
chr17	45760718	KPNB1	ENST00000290158.4	2.30570783618188	3985	3579	3578	948	947	-2153	406	2630	3100
chr17	46005657	SP2	ENST00000376741.4	2.41218005295675	2445	2309	2308	467	466	-666	136	1841	1132
chr17	46053334	CDK5RAP3	ENST00000338399.4	1.49506903353057	858	753	752	-768	-769	-1007	105	1520	238
chr17	46053334	CDK5RAP3	ENST00000536708.2	1.5187969924812	936	828	827	-768	-769	-1038	108	1595	269
chr17	46136045	NFE2L1	ENST00000357480.5	1.5702108568865	1875	1271	1270	-958	-959	-2796	604	2228	1837
chr17	46136045	NFE2L1	ENST00000361665.3	1.58092738407699	1931	1328	1327	-958	-959	-2797	603	2285	1838
chr17	46136045	NFE2L1	ENST00000362042.3	1.58689090125054	1976	1361	1360	-958	-959	-2797	615	2318	1838
chr17	46136045	NFE2L1	ENST00000536222.1	1.48244192328471	1201	893	892	-958	-959	-970	308	1850	11
chr17	46136045	NFE2L1	ENST00000582155.1	1.45413105413105	847	797	796	-958	-959	-1150	50	1754	191
chr17	46136045	NFE2L1	ENST00000583378.1	1.44367015098722	797	764	763	-958	-959	-1253	33	1721	294
chr17	46136045	NFE2L1	ENST00000585291.1	1.5702108568865	1585	1271	1270	-958	-959	-2804	314	2228	1845
chr17	46136438	NFE2L1	ENST00000357480.5	1.74652310453118	2268	1664	1663	-565	-566	-2403	604	2228	1837
chr17	46136438	NFE2L1	ENST00000361665.3	1.75284339457568	2324	1721	1720	-565	-566	-2404	603	2285	1838
chr17	46136438	NFE2L1	ENST00000362042.3	1.75636050021561	2369	1754	1753	-565	-566	-2404	615	2318	1838
chr17	46136438	NFE2L1	ENST00000536222.1	1.69475958941113	1594	1286	1285	-565	-566	-577	308	1850	11
chr17	46136438	NFE2L1	ENST00000582155.1	1.67806267806268	1240	1190	1189	-565	-566	-757	50	1754	191
chr17	46136438	NFE2L1	ENST00000583378.1	1.6718931475029	1190	1157	1156	-565	-566	-860	33	1721	294
chr17	46136438	NFE2L1	ENST00000585291.1	1.74652310453118	1978	1664	1663	-565	-566	-2411	314	2228	1845
chr17	46138299	NFE2L1	ENST00000357480.5	2.70511425462459	4129	3525	3524	1296	1295	-542	604	2228	1837
chr17	46138299	NFE2L1	ENST00000361665.3	2.7047308319739	4185	3582	3581	1296	1295	-543	603	2285	1838
chr17	46138299	NFE2L1	ENST00000362042.3	2.7047308319739	4230	3615	3614	1296	1295	-543	615	2318	1838
chr17	46138299	NFE2L1	ENST00000585291.1	2.70205850487541	3839	3525	3524	1296	1295	-550	314	2228	1845
chr17	46620341	HOXB2	ENST00000330070.4	2.21549636803874	2327	1160	1159	89	88	-324	1167	1070	412
chr17	46621001	HOXB2	ENST00000330070.4	1.46685340802988	1667	500	499	-571	-572	-984	1167	1070	412
chr17	46626510	HOXB3	ENST00000470495.1	2.81010928961749	3929	2482	2481	1186	1185	-278	1447	1295	1463
chr17	46627786	HOXB3	ENST00000311626.4	1.93055555555556	2102	1206	1205	-90	-91	-539	896	1295	448
chr17	46627786	HOXB3	ENST00000460160.1	1.9	1367	810	809	-90	-91	-157	557	899	66
chr17	46627786	HOXB3	ENST00000470495.1	1.93055555555556	2653	1206	1205	-90	-91	-1554	1447	1295	1463
chr17	46627786	HOXB3	ENST00000472863.1	1.91643454038997	1296	987	986	-90	-91	-612	309	1076	521
chr17	46627786	HOXB3	ENST00000485909.2	1.9	1121	810	809	-90	-91	-157	311	899	66
chr17	46627786	HOXB3	ENST00000489475.1	1.91643454038997	1688	987	986	-90	-91	-156	701	1076	65
chr17	46627786	HOXB3	ENST00000490677.1	1.8993288590604	941	804	803	-90	-91	-167	137	893	76
chr17	46627786	HOXB3	ENST00000498678.1	1.93055555555556	1777	1206	1205	-90	-91	-418	571	1295	327
chr17	46627838	HOXB3	ENST00000311626.4	1.89043209876543	2050	1154	1153	-142	-143	-591	896	1295	448
chr17	46627838	HOXB3	ENST00000460160.1	1.84222222222222	1315	758	757	-142	-143	-209	557	899	66
chr17	46627838	HOXB3	ENST00000470495.1	1.89043209876543	2601	1154	1153	-142	-143	-1606	1447	1295	1463
chr17	46627838	HOXB3	ENST00000472863.1	1.86815227483751	1244	935	934	-142	-143	-664	309	1076	521
chr17	46627838	HOXB3	ENST00000485909.2	1.84222222222222	1069	758	757	-142	-143	-209	311	899	66
chr17	46627838	HOXB3	ENST00000489475.1	1.86815227483751	1636	935	934	-142	-143	-208	701	1076	65
chr17	46627838	HOXB3	ENST00000490677.1	1.84116331096197	889	752	751	-142	-143	-219	137	893	76
chr17	46627838	HOXB3	ENST00000498678.1	1.89043209876543	1725	1154	1153	-142	-143	-470	571	1295	327
chr17	46671025	HOXB5	ENST00000239151.5	1.02469135802469	298	20	19	-790	-791	-1742	278	809	951
chr17	46673503	HOXB6	ENST00000225648.3	2.41212121212121	1271	947	946	272	271	-388	324	674	659
chr17	46673503	HOXB6	ENST00000484302.2	2.12734082397004	1569	947	946	272	271	-1864	622	674	2135
chr17	46690782	HOXB8	ENST00000239144.4	1.70218579234973	748	514	513	-218	-219	-1074	234	731	855
chr17	46691975	HOXB8	ENST00000239144.4	1.12568306010929	326	92	91	-640	-641	-1496	234	731	855
chr17	46699346	HOXB9	ENST00000311177.5	2.52522935779817	1876	1669	1668	916	915	-828	207	752	1743
chr17	46804042	HOXB13	ENST00000290295.7	2.05426739023187	1549	965	964	110	109	-1917	584	854	2026
chr17	47481494	PHB	ENST00000300408.3	2.91489361702128	1751	1679	1678	860	859	-80	72	818	939
chr17	47481799	PHB	ENST00000300408.3	2.59042553191489	1446	1374	1373	555	554	-385	72	818	939
chr17	47677212	SPOP	ENST00000347630.2	2.35388739946381	2000	1653	1652	528	527	-964	347	1124	1491
chr17	47677212	SPOP	ENST00000393328.2	2.35341365461847	2018	1653	1652	528	527	-966	365	1124	1493
chr17	47677212	SPOP	ENST00000393331.3	2.35388739946381	2123	1653	1652	528	527	-964	470	1124	1491
chr17	47677580	SPOP	ENST00000347630.2	2.10723860589812	1632	1285	1284	160	159	-1332	347	1124	1491
chr17	47677580	SPOP	ENST00000393328.2	2.10709504685408	1650	1285	1284	160	159	-1334	365	1124	1493
chr17	47677580	SPOP	ENST00000393331.3	2.10723860589812	1755	1285	1284	160	159	-1332	470	1124	1491
chr17	47677580	SPOP	ENST00000503676.1	2.91428571428571	1916	1285	1284	160	159	-15	631	1124	174
chr17	47677580	SPOP	ENST00000504102.1	2.43010752688172	1652	1285	1284	160	159	-212	367	1124	371
chr17	47780567	SLC35B1	ENST00000240333.6	1.76883384932921	866	745	744	-224	-225	-739	121	968	514
chr17	47780567	SLC35B1	ENST00000415270.2	1.79259259259259	862	856	855	-224	-225	-724	6	1079	499
chr17	47787876	FAM117A	ENST00000240364.2	2.80281690140845	2182	2103	2102	741	740	-182	79	1361	922
chr17	48212404	PPP1R9B	ENST00000316878.6	2.18341708542714	2742	2740	2739	292	291	-1300	2	2447	1591
chr17	48226761	PPP1R9B	ENST00000316878.6	1.45424836601307	1114	1112	1111	-1336	-1337	-2928	2	2447	1591
chr17	48445432	MRPL27	ENST00000225969.4	2.09333333333333	511	468	467	21	20	-204	43	446	224
chr17	48445432	MRPL27	ENST00000442592.3	2.90420009438414	2237	2201	2200	1916	1915	-203	36	284	2118
chr17	48445432	MRPL27	ENST00000503633.1	2.55965292841649	538	513	512	258	257	-203	25	254	460
chr17	48445432	MRPL27	ENST00000507088.1	2.08936170212766	517	303	302	21	20	-214	214	281	234
chr17	48445432	MRPL27	ENST00000511860.1	2.10294117647059	685	303	302	21	20	-183	382	281	203
chr17	48445471	MRPL27	ENST00000225969.4	1.95973154362416	472	429	428	-18	-19	-243	43	446	224
chr17	48445471	MRPL27	ENST00000442592.3	2.88579518640868	2198	2162	2161	1877	1876	-242	36	284	2118
chr17	48445471	MRPL27	ENST00000503633.1	2.47505422993492	499	474	473	219	218	-242	25	254	460
chr17	48445471	MRPL27	ENST00000507088.1	1.93617021276596	478	264	263	-18	-19	-253	214	281	234
chr17	48445471	MRPL27	ENST00000511860.1	1.93617021276596	646	264	263	-18	-19	-222	382	281	203
chr17	48445515	MRPL27	ENST00000225969.4	1.86129753914989	428	385	384	-62	-63	-287	43	446	224
chr17	48445515	MRPL27	ENST00000442592.3	2.86503067484663	2154	2118	2117	1833	1832	-286	36	284	2118
chr17	48445515	MRPL27	ENST00000503633.1	2.37960954446855	455	430	429	175	174	-286	25	254	460
chr17	48445515	MRPL27	ENST00000507088.1	1.78014184397163	434	220	219	-62	-63	-297	214	281	234
chr17	48445515	MRPL27	ENST00000511860.1	1.78014184397163	602	220	219	-62	-63	-266	382	281	203
chr17	48458231	EME1	ENST00000338165.4	1.95971978984238	1725	1644	1643	-69	-70	-613	81	1712	543
chr17	48458231	EME1	ENST00000393271.2	1.96061643835616	1764	1683	1682	-69	-70	-589	81	1751	519
